# In-browser weeb-3 concurrency sweep. arms [1,4], rounds 2, block 90.
# Retrieval budget 30000ms. A row at the bound is "did not complete", never a duration.
# Degraded rounds (canary missed), excluded by the analyser: []
# Scheduling probe: same-origin fetch p50 38ms (ceiling 500ms), document visible. Judge the environment, do not assume it.
# round 0 pos 0 arm 1: peers 200/0 -> 200/0, focused true
# round 0 pos 1 arm 4: peers 200/0 -> 200/0, focused true
# round 1 pos 0 arm 4: peers 200/0 -> 200/0, focused true
# round 1 pos 1 arm 1: peers 200/0 -> 200/0, focused true
# Summarise with: node deploy/scripts/concurrency-analysis.mjs <this file>
arm	round	ref	startMs	endMs	ms	bytes	status	overBudget
1	1	a1cc19d07d	383186	384800	1614	835848	200	
1	1	ed93b0f424	384800	386222	1422	808212	200	
1	1	8488691792	386222	387834	1612	777944	200	
1	1	563e136002	387834	389225	1391	849948	200	
1	1	3ad54e871a	389225	390612	1387	809340	200	
1	1	d55f8c1ef9	390612	392019	1407	798248	200	
1	1	a900742f61	392019	393417	1398	848820	200	
1	1	c4f3597dd9	393417	395209	1792	798624	200	
1	1	8dd71dd6c5	395209	396601	1392	777568	200	
1	1	910aba8c98	396601	397999	1398	815920	200	
1	1	cdb5781e58	397999	399583	1584	797308	200	
1	1	cf2e4dfb49	399583	400991	1408	796368	200	
1	1	4bec6e66ba	400991	402400	1409	815732	200	
1	1	f1b989d309	402400	403841	1441	829832	200	
1	1	9da00b000e	403841	405447	1606	795240	200	
1	1	346192b5cb	405447	406846	1399	842616	200	
1	1	7b52284142	406846	408292	1446	818364	200	
1	1	a89d7b7d3e	408292	409686	1394	800128	200	
1	1	1604cadb80	409686	411079	1393	797684	200	
1	1	57861cbbab	411079	412751	1672	804452	200	
1	1	4242f950a8	412751	414184	1433	844496	200	
1	1	545094f04d	414184	415623	1439	810468	200	
1	1	89eb107417	415623	417109	1486	821184	200	
1	1	04206f4154	417109	418616	1507	767792	200	
1	1	89ca77fbbb	418616	420003	1387	786216	200	
1	1	a4e4dddf52	420003	421416	1413	819116	200	
1	1	ec05ec7feb	421416	422829	1413	823064	200	
1	1	769d5ad826	422829	424243	1414	800128	200	
1	1	e754888f2a	424243	425732	1489	839796	200	
1	1	529229e482	425732	427147	1415	803136	200	
1	1	5088bdedc2	427147	429106	1959	812348	200	
1	1	7ea10f3d02	429106	430520	1414	834156	200	
warm	-1	769d5ad826	430521	430524	3	800128	200	
warm	-1	e754888f2a	430524	430527	3	839796	200	
